customer_id,timestamp,revenue,order_id,profit
2289,1997-01-10,16.7,oid_10007292,7.849
2289,1997-07-01,15.96,oid_10007293,0.7980000000000002
2289,1997-08-15,27.77,oid_10007294,8.6087
2290,1997-01-10,11.77,oid_10007295,3.2956
2290,1997-03-10,4.79,oid_10007296,1.4369999999999998
2290,1997-03-18,8.77,oid_10007297,3.508
2290,1997-12-13,16.98,oid_10007298,3.5658
2291,1997-01-10,14.37,oid_10007299,5.3169
2292,1997-01-10,41.7,oid_10007300,6.255
2292,1997-01-14,15.96,oid_10007301,8.618400000000001
2293,1997-01-10,23.54,oid_10007302,5.1788
2294,1997-01-10,28.35,oid_10007303,11.623500000000002
2295,1997-01-10,31.99,oid_10007304,17.2746
2295,1997-04-28,23.93,oid_10007305,12.2043
2295,1997-09-08,75.0,oid_10007306,23.25
2295,1997-10-31,13.99,oid_10007307,4.0571
2295,1997-12-11,29.48,oid_10007308,9.7284
2295,1998-01-06,49.47,oid_10007309,14.841
2295,1998-02-17,49.96,oid_10007310,15.9872
2295,1998-02-20,9.49,oid_10007311,1.5184
2295,1998-06-22,25.48,oid_10007312,7.644
2296,1997-01-10,13.97,oid_10007313,2.2352000000000003
2296,1997-12-19,29.48,oid_10007314,10.318
2297,1997-01-19,26.73,oid_10007315,8.8209
2298,1997-01-10,5.78,oid_10007316,1.445
2299,1997-01-10,28.77,oid_10007317,14.0973
2299,1997-06-27,5.99,oid_10007318,1.1381
2299,1997-06-30,11.77,oid_10007319,2.4717
2299,1997-07-03,27.77,oid_10007320,12.7742
2299,1997-07-28,54.46,oid_10007321,22.8732
2299,1997-09-28,14.49,oid_10007322,6.9552
2299,1997-10-27,13.99,oid_10007323,6.015700000000001
2299,1997-10-29,25.98,oid_10007324,13.5096
2299,1997-11-04,9.49,oid_10007325,2.2776
2299,1997-12-22,6.49,oid_10007326,2.7258
2299,1998-04-20,11.49,oid_10007327,2.9874
2299,1998-05-11,19.49,oid_10007328,5.457199999999999
2299,1998-06-30,39.7,oid_10007329,13.895
2300,1997-01-10,29.99,oid_10007330,14.3952
2300,1997-07-26,14.96,oid_10007331,4.0392
2301,1997-01-10,14.37,oid_10007332,5.0295
2301,1997-02-21,28.74,oid_10007333,13.7952
2301,1997-04-10,28.74,oid_10007334,18.681
2302,1997-01-10,11.77,oid_10007335,3.7664
2303,1997-01-10,17.7,oid_10007336,7.434
2304,1997-01-10,19.3,oid_10007337,1.93
2304,1997-01-23,11.99,oid_10007338,4.6761
2304,1997-04-23,25.99,oid_10007339,8.836599999999999
2304,1998-01-09,2.49,oid_10007340,0.6225
2305,1997-01-24,10.97,oid_10007341,6.3626
2305,1997-02-07,11.77,oid_10007342,3.0602
2305,1997-03-12,23.54,oid_10007343,0.2354
2305,1997-07-06,14.96,oid_10007344,4.0392
2305,1997-12-03,13.99,oid_10007345,5.0364
2305,1998-01-08,15.49,oid_10007346,3.8725
2305,1998-03-12,11.88,oid_10007347,4.752000000000001
2305,1998-06-06,25.98,oid_10007348,12.99
2306,1997-01-10,36.76,oid_10007349,15.071599999999998
2306,1997-02-28,57.69,oid_10007350,13.8456
2307,1997-01-17,40.96,oid_10007351,13.9264
2307,1997-01-31,25.74,oid_10007352,11.3256
2307,1997-02-11,58.22,oid_10007353,15.7194
2307,1997-02-26,25.99,oid_10007354,5.4579
2307,1997-03-05,27.13,oid_10007355,11.3946
2307,1997-04-22,39.9,oid_10007356,11.172
2307,1997-04-29,25.13,oid_10007357,18.3449
2307,1997-08-23,25.73,oid_10007358,11.578499999999998
2307,1997-09-06,44.09,oid_10007359,15.872400000000004
2307,1997-10-08,22.98,oid_10007360,5.5152
2307,1997-10-22,28.98,oid_10007361,8.4042
2307,1998-03-04,10.99,oid_10007362,2.0881
2308,1997-01-10,84.02,oid_10007363,32.767799999999994
2308,1997-11-12,85.45,oid_10007364,39.307
2308,1998-03-04,251.34,oid_10007365,80.4288
2309,1997-01-24,13.97,oid_10007366,5.0292
2309,1998-04-05,26.98,oid_10007367,14.839
2310,1997-01-10,35.74,oid_10007368,14.6534
2310,1997-02-14,85.0,oid_10007369,17.0
2311,1997-02-08,6.79,oid_10007370,2.1728
2311,1997-03-25,4.98,oid_10007371,1.494
2311,1998-02-23,5.99,oid_10007372,1.8569
2312,1997-01-10,39.99,oid_10007373,17.5956
2313,1997-01-10,23.74,oid_10007374,4.2732
2313,1997-03-10,23.54,oid_10007375,9.1806
2314,1997-01-10,13.97,oid_10007376,4.0513
2315,1997-01-10,29.99,oid_10007377,8.3972
2315,1997-04-08,19.99,oid_10007378,10.3948
2315,1997-11-24,13.99,oid_10007379,6.8551
2315,1997-12-04,18.49,oid_10007380,8.6903
2315,1998-01-03,23.99,oid_10007381,-0.2398999999999999
2315,1998-02-16,36.98,oid_10007382,8.1356
2315,1998-03-18,23.99,oid_10007383,6.717199999999999
2315,1998-06-23,59.47,oid_10007384,24.3827
2316,1997-01-10,11.77,oid_10007385,4.1195
2316,1998-06-27,32.97,oid_10007386,1.9782
2317,1997-01-10,29.33,oid_10007387,12.0253
2317,1997-01-28,65.84,oid_10007388,12.5096
2317,1997-02-24,36.93,oid_10007389,15.1413
2317,1997-04-18,26.94,oid_10007390,7.0044
2317,1997-05-21,28.33,oid_10007391,16.714699999999997
2317,1997-11-25,54.46,oid_10007392,27.23
2317,1998-02-04,39.9,oid_10007393,19.551
2317,1998-03-16,14.49,oid_10007394,5.6511000000000005
2317,1998-06-09,29.07,oid_10007395,9.8838
2318,1997-01-11,29.92,oid_10007396,10.7712
2319,1997-01-10,10.77,oid_10007397,5.923500000000001
2320,1997-01-10,25.74,oid_10007398,5.148
2321,1997-01-10,13.97,oid_10007399,5.588000000000001
2322,1997-01-10,124.92,oid_10007400,24.984
2322,1997-10-09,34.98,oid_10007401,9.7944
2322,1997-10-29,14.49,oid_10007402,3.7674
2323,1997-01-10,19.99,oid_10007403,8.595699999999999
2324,1997-01-10,13.97,oid_10007404,7.2644
2324,1997-01-10,44.88,oid_10007405,11.22
2324,1997-02-17,53.69,oid_10007406,22.0129
2324,1997-02-28,66.85,oid_10007407,27.4085
2325,1997-01-10,28.89,oid_10007408,17.9118
2325,1997-06-10,41.93,oid_10007409,9.6439
2326,1997-01-10,46.9,oid_10007410,14.538999999999998
2326,1997-07-25,57.67,oid_10007411,27.6816
2327,1997-01-10,156.37,oid_10007412,73.4939
2328,1997-01-10,24.99,oid_10007413,11.7453
2329,1997-01-31,111.6,oid_10007414,30.132
2330,1997-01-10,13.97,oid_10007415,5.7277
2331,1997-01-10,56.87,oid_10007416,20.4732
2331,1997-05-16,14.96,oid_10007417,5.5352
2332,1997-01-10,49.28,oid_10007418,10.3488
2332,1997-01-31,27.74,oid_10007419,13.0378
2332,1997-02-05,30.92,oid_10007420,17.6244
2332,1997-02-08,9.99,oid_10007421,5.994
2332,1997-02-15,38.99,oid_10007422,24.563700000000004
2332,1997-02-22,38.73,oid_10007423,12.7809
2332,1997-02-26,25.14,oid_10007424,9.8046
2332,1997-03-05,14.99,oid_10007425,5.8461
2332,1997-05-18,23.54,oid_10007426,3.2956
2333,1997-01-10,37.52,oid_10007427,21.0112
2333,1997-04-08,43.15,oid_10007428,10.356
2333,1998-01-16,18.49,oid_10007429,5.547
2334,1997-01-10,37.98,oid_10007430,7.216199999999999
2335,1997-01-10,29.9,oid_10007431,3.887
2336,1997-01-10,12.99,oid_10007432,4.8063
2337,1997-01-27,9.98,oid_10007433,3.5928000000000004
2338,1997-01-13,47.72,oid_10007434,0.9544
2338,1997-01-23,40.74,oid_10007435,18.333
2338,1997-01-30,14.37,oid_10007436,2.5866
2338,1997-03-12,21.99,oid_10007437,10.3353
2338,1997-03-18,31.15,oid_10007438,16.820999999999998
2338,1997-04-02,28.95,oid_10007439,14.1855
2338,1997-04-13,13.97,oid_10007440,2.7940000000000005
2338,1997-04-18,34.72,oid_10007441,8.332799999999999
2339,1997-01-10,49.48,oid_10007442,14.349199999999998
2339,1997-04-17,185.44,oid_10007443,33.3792
2340,1997-01-10,14.37,oid_10007444,5.4606
2340,1997-01-15,14.37,oid_10007445,7.185
2340,1997-02-23,57.27,oid_10007446,10.8813
2341,1997-01-10,96.65,oid_10007447,27.062
2342,1997-01-10,27.52,oid_10007448,5.2288
2342,1997-01-13,19.99,oid_10007449,1.5992
2342,1997-06-19,14.37,oid_10007450,5.604299999999999
2342,1997-10-01,28.49,oid_10007451,10.2564
2343,1997-01-10,34.36,oid_10007452,14.7748
2343,1997-04-28,94.7,oid_10007453,43.562
2344,1997-01-10,3.99,oid_10007454,1.8753
2345,1997-01-10,39.95,oid_10007455,6.791500000000001
2346,1997-01-10,16.9,oid_10007456,2.704
2347,1997-01-10,27.14,oid_10007457,8.684800000000001
2347,1997-01-11,11.77,oid_10007458,7.5328
2347,1997-08-18,31.67,oid_10007459,19.3187
2348,1997-01-10,15.36,oid_10007460,7.0656
2349,1997-01-10,11.58,oid_10007461,3.8214
2349,1997-06-23,24.5,oid_10007462,2.94
2349,1998-02-25,10.49,oid_10007463,1.9931
2350,1997-01-10,12.77,oid_10007464,5.2357
2350,1997-01-18,29.76,oid_10007465,6.8448
2351,1997-01-17,11.77,oid_10007466,6.1204
2351,1997-03-22,34.94,oid_10007467,11.5302
2351,1998-03-03,42.48,oid_10007468,15.7176
2351,1998-06-15,28.86,oid_10007469,13.8528
2351,1998-06-23,48.75,oid_10007470,19.0125
2352,1997-01-12,59.46,oid_10007471,12.4866
2352,1997-01-22,27.74,oid_10007472,13.0378
2352,1997-07-10,58.68,oid_10007473,22.8852
2353,1997-01-10,13.97,oid_10007474,5.0292
2354,1997-01-10,14.37,oid_10007475,5.1732
2355,1997-01-10,33.4,oid_10007476,15.03
2355,1997-12-16,106.41,oid_10007477,53.205
2356,1997-01-10,62.1,oid_10007478,31.05
2356,1997-06-25,150.87,oid_10007479,64.8741
2356,1997-06-27,72.23,oid_10007480,19.5021
2356,1997-07-14,72.23,oid_10007481,18.7798
2356,1997-07-24,126.22,oid_10007482,37.866
2356,1997-07-24,12.77,oid_10007483,4.214099999999999
2356,1997-08-11,48.96,oid_10007484,23.9904
2356,1997-09-24,39.99,oid_10007485,21.9945
2356,1997-09-29,12.99,oid_10007486,3.7671
2356,1997-12-08,75.94,oid_10007487,33.413599999999995
2356,1997-12-18,12.49,oid_10007488,4.2466
2356,1997-12-18,14.99,oid_10007489,5.0966000000000005
2356,1998-01-12,23.48,oid_10007490,7.9832
2357,1997-01-10,20.97,oid_10007491,3.9842999999999993
2357,1997-02-08,41.69,oid_10007492,11.2563
2357,1997-05-07,38.53,oid_10007493,19.6503
2357,1997-10-13,25.98,oid_10007494,10.1322
2357,1998-04-02,13.99,oid_10007495,5.596
2357,1998-06-13,10.49,oid_10007496,1.1539
2358,1997-01-10,11.77,oid_10007497,2.354
2358,1997-03-28,11.77,oid_10007498,4.707999999999999
2358,1997-07-22,13.97,oid_10007499,4.6101
2358,1997-07-26,8.77,oid_10007500,5.0866
2358,1997-08-30,12.77,oid_10007501,5.6188
2358,1997-10-26,31.47,oid_10007502,15.735
2358,1997-11-23,12.49,oid_10007503,3.2474000000000003
2358,1998-05-24,45.48,oid_10007504,10.0056
2359,1997-01-10,37.4,oid_10007505,12.342
2359,1997-03-22,14.79,oid_10007506,10.6488
2359,1997-12-20,22.49,oid_10007507,6.297199999999999
2359,1998-06-23,21.99,oid_10007508,12.974099999999998
2360,1997-01-10,14.37,oid_10007509,5.4606
2360,1997-02-03,35.53,oid_10007510,11.7249
2360,1997-02-08,10.77,oid_10007511,5.385
2360,1997-03-04,35.31,oid_10007512,9.1806
2360,1997-03-07,11.77,oid_10007513,1.6478
2360,1997-03-12,27.53,oid_10007514,3.3036000000000003
2360,1997-05-25,14.96,oid_10007515,8.5272
2360,1997-06-28,8.77,oid_10007516,5.3497
2361,1997-01-10,82.96,oid_10007517,32.3544
2361,1997-01-12,34.27,oid_10007518,20.219300000000004
2362,1997-01-10,61.73,oid_10007519,18.519
2363,1997-01-10,14.37,oid_10007520,1.7244
2364,1997-01-10,56.68,oid_10007521,12.4696
2364,1997-12-02,37.47,oid_10007522,11.241
2364,1998-03-13,67.54,oid_10007523,25.66520000000001
2364,1998-06-03,28.97,oid_10007524,15.6438
2365,1997-01-10,27.34,oid_10007525,10.3892
2366,1997-01-10,9.77,oid_10007526,2.6379
2366,1997-04-27,35.94,oid_10007527,11.5008
2366,1997-05-15,18.55,oid_10007528,8.7185
2366,1997-05-31,13.97,oid_10007529,2.7940000000000005
2366,1997-06-20,11.77,oid_10007530,2.1186
2366,1997-12-03,9.49,oid_10007531,1.8031
2366,1997-12-14,10.49,oid_10007532,2.5176
2366,1997-12-30,9.49,oid_10007533,2.2776
2366,1998-05-30,6.49,oid_10007534,1.8821
2367,1997-01-14,21.54,oid_10007535,7.9698
2368,1997-01-10,47.09,oid_10007536,19.3069
2368,1997-04-18,53.86,oid_10007537,8.6176
2368,1997-10-27,55.96,oid_10007538,17.9072
2368,1997-11-10,91.94,oid_10007539,34.9372
2368,1998-05-19,71.95,oid_10007540,35.975
2369,1997-01-10,11.77,oid_10007541,3.4133
2369,1997-10-08,11.49,oid_10007542,4.0215000000000005
2370,1997-01-10,54.77,oid_10007543,7.667800000000001
2370,1997-04-09,34.31,oid_10007544,2.7448
2370,1997-05-18,24.49,oid_10007545,12.7348
2370,1997-08-26,11.77,oid_10007546,4.707999999999999
2370,1997-10-15,20.99,oid_10007547,10.2851
2370,1998-01-22,43.97,oid_10007548,7.4749
2371,1997-01-10,15.36,oid_10007549,4.3008
2372,1997-01-10,9.77,oid_10007550,1.0747
2373,1997-01-10,20.74,oid_10007551,6.429399999999999
2374,1997-01-10,13.97,oid_10007552,0.6985000000000001
2374,1997-02-23,9.97,oid_10007553,3.0907
2374,1997-06-07,14.96,oid_10007554,6.881600000000001
2374,1997-08-23,29.92,oid_10007555,6.5824
2374,1998-02-08,12.58,oid_10007556,4.9062
2374,1998-06-13,16.49,oid_10007557,2.9682
2375,1997-01-10,68.3,oid_10007558,0.6829999999999999
2376,1997-01-10,92.95,oid_10007559,35.321
2377,1997-01-10,69.74,oid_10007560,23.7116
2377,1997-01-23,9.97,oid_10007561,2.991
2377,1997-01-24,71.31,oid_10007562,49.917
2377,1997-12-06,52.46,oid_10007563,34.6236
2377,1998-01-10,13.99,oid_10007564,5.0364
2377,1998-03-17,32.47,oid_10007565,10.7151
2378,1997-01-10,34.97,oid_10007566,12.9389
2378,1997-08-22,21.14,oid_10007567,5.0736
2378,1997-11-02,40.97,oid_10007568,14.3395
2379,1997-01-10,59.97,oid_10007569,18.5907
2380,1997-01-10,43.3,oid_10007570,10.391999999999998
2380,1997-01-24,15.36,oid_10007571,5.376
2381,1997-01-10,29.58,oid_10007572,13.0152
2382,1997-01-10,97.36,oid_10007573,34.076
2383,1997-01-10,13.97,oid_10007574,2.3749
2384,1997-02-20,57.65,oid_10007575,20.754
2385,1997-01-10,59.65,oid_10007576,25.053
2385,1997-03-19,93.4,oid_10007577,26.152
2385,1997-04-16,39.89,oid_10007578,13.9615
2386,1997-01-10,13.97,oid_10007579,3.3528
2387,1997-01-10,14.37,oid_10007580,5.891699999999999
2388,1997-01-13,17.9,oid_10007581,3.222
2388,1997-02-20,53.07,oid_10007582,29.7192
2388,1997-03-08,53.53,oid_10007583,16.5943
2388,1997-03-15,87.24,oid_10007584,24.4272
2388,1997-04-15,23.74,oid_10007585,5.4602
2388,1997-04-15,9.97,oid_10007586,0.0997
2388,1997-04-17,5.78,oid_10007587,2.1964
2388,1997-05-04,19.54,oid_10007588,5.861999999999999
2388,1997-05-05,44.55,oid_10007589,6.236999999999999
2388,1997-05-17,9.95,oid_10007590,2.985
2388,1997-06-12,34.6,oid_10007591,12.802
2388,1997-07-12,54.47,oid_10007592,27.235
2388,1997-07-19,65.62,oid_10007593,32.81
2388,1997-07-24,102.17,oid_10007594,23.4991
2388,1997-07-24,74.68,oid_10007595,35.0996
2388,1997-08-08,35.8,oid_10007596,13.604
2388,1997-08-10,15.7,oid_10007597,0.4709999999999999
2388,1997-08-16,160.41,oid_10007598,41.7066
2388,1997-08-31,54.94,oid_10007599,18.6796
2388,1997-11-01,15.99,oid_10007600,4.9569
2388,1997-11-01,44.98,oid_10007601,1.7992
2388,1997-11-02,115.93,oid_10007602,31.3011
2388,1998-02-25,32.48,oid_10007603,13.3168
2388,1998-05-05,27.99,oid_10007604,0.5598
2388,1998-05-30,41.98,oid_10007605,8.395999999999999
2388,1998-05-30,27.99,oid_10007606,9.5166
2388,1998-05-30,17.99,oid_10007607,5.756799999999999
2389,1997-01-10,35.31,oid_10007608,15.8895
2389,1997-02-11,61.11,oid_10007609,26.8884
2389,1997-02-23,141.6,oid_10007610,35.4
2389,1997-03-14,37.51,oid_10007611,13.1285
2389,1997-03-22,80.21,oid_10007612,40.105
2389,1997-04-11,68.05,oid_10007613,36.747
2389,1997-05-02,62.25,oid_10007614,4.98
2389,1997-05-15,51.94,oid_10007615,17.1402
2389,1997-11-13,92.95,oid_10007616,22.308000000000003
2389,1997-11-25,24.48,oid_10007617,7.5888
2389,1997-12-03,21.49,oid_10007618,8.595999999999998
2389,1997-12-30,30.98,oid_10007619,7.1254
2389,1998-03-23,41.48,oid_10007620,18.666
2389,1998-06-27,61.47,oid_10007621,20.2851
2390,1997-01-13,26.99,oid_10007622,9.4465
2390,1997-02-09,41.82,oid_10007623,2.5092000000000003
2390,1997-10-21,12.49,oid_10007624,-0.2498
2391,1997-01-10,18.36,oid_10007625,8.445599999999999
2392,1997-01-19,11.77,oid_10007626,6.1204
2393,1997-01-10,45.13,oid_10007627,4.513
2393,1998-03-13,46.47,oid_10007628,11.1528
2393,1998-03-16,19.98,oid_10007629,8.5914
2394,1997-01-10,14.77,oid_10007630,2.954
2394,1997-06-24,13.97,oid_10007631,4.7498000000000005
2394,1998-01-31,15.99,oid_10007632,7.0356000000000005
2395,1997-01-11,9.99,oid_10007633,3.6963
2396,1997-01-11,42.12,oid_10007634,10.951199999999998
2396,1997-01-28,65.29,oid_10007635,22.8515
2397,1997-01-10,14.37,oid_10007636,1.2933
2398,1997-01-10,31.98,oid_10007637,13.7514
2399,1997-01-10,24.26,oid_10007638,15.769
2400,1997-01-10,16.7,oid_10007639,5.343999999999999
2400,1997-05-03,20.74,oid_10007640,5.807199999999999
2400,1998-04-06,21.57,oid_10007641,8.4123
2400,1998-05-04,14.49,oid_10007642,7.1001
2401,1997-01-10,37.77,oid_10007643,20.0181
2401,1997-04-06,28.93,oid_10007644,6.3646
2401,1997-04-06,98.91,oid_10007645,44.5095
2401,1997-06-01,34.73,oid_10007646,16.3231
2402,1997-01-14,27.94,oid_10007647,4.191
2403,1997-01-10,19.99,oid_10007648,5.597199999999999
2404,1997-01-10,11.77,oid_10007649,4.707999999999999
2404,1997-02-17,12.77,oid_10007650,4.9803
2404,1997-08-02,21.0,oid_10007651,9.03
2405,1997-01-10,39.11,oid_10007652,21.1194
2405,1997-01-22,11.77,oid_10007653,3.6487
2405,1997-03-14,26.56,oid_10007654,11.4208
2405,1997-12-19,39.48,oid_10007655,18.5556
2405,1997-12-25,11.49,oid_10007656,4.596
2405,1998-05-15,55.46,oid_10007657,16.637999999999998
2405,1998-05-20,38.47,oid_10007658,8.4634
2405,1998-05-25,61.45,oid_10007659,36.87
2405,1998-06-05,31.98,oid_10007660,7.0356000000000005
2405,1998-06-20,32.48,oid_10007661,11.368
2406,1997-01-10,21.37,oid_10007662,10.0439
2407,1997-01-11,28.36,oid_10007663,16.4488
2407,1997-02-22,15.36,oid_10007664,3.84
2408,1997-01-10,23.94,oid_10007665,5.0274
2409,1997-01-10,30.13,oid_10007666,12.3533
2409,1997-02-01,58.06,oid_10007667,13.3538
2410,1997-01-10,9.77,oid_10007668,3.6149
2411,1997-01-12,30.15,oid_10007669,15.678
2411,1997-02-12,10.97,oid_10007670,6.2529
2411,1997-02-21,11.77,oid_10007671,6.5912
2411,1997-02-28,14.96,oid_10007672,6.432800000000001
2411,1997-03-01,11.77,oid_10007673,3.4133
2411,1997-04-01,13.97,oid_10007674,3.3528
2411,1997-04-02,9.97,oid_10007675,4.5862
2411,1997-04-28,14.96,oid_10007676,8.5272
2412,1997-01-10,13.97,oid_10007677,6.146800000000001
2412,1997-01-21,8.79,oid_10007678,4.1313
2412,1997-01-31,36.92,oid_10007679,22.152
2412,1997-02-07,5.99,oid_10007680,2.0366
2412,1997-04-07,26.54,oid_10007681,14.597
2412,1997-08-16,23.56,oid_10007682,10.602
2413,1997-01-10,14.37,oid_10007683,5.747999999999999
2413,1997-03-17,15.96,oid_10007684,1.1172
2414,1997-01-10,84.65,oid_10007685,26.2415
2415,1997-01-10,50.7,oid_10007686,26.871
2415,1997-02-10,65.25,oid_10007687,24.1425
2416,1997-01-10,32.37,oid_10007688,-0.6474
2417,1997-01-10,11.77,oid_10007689,4.1195
2417,1997-01-10,33.7,oid_10007690,13.48
2417,1997-01-12,9.98,oid_10007691,2.8942
2417,1997-01-27,17.36,oid_10007692,10.9368
2417,1997-04-19,13.99,oid_10007693,5.0364
2417,1997-05-11,15.36,oid_10007694,5.683199999999999
2418,1997-01-10,27.94,oid_10007695,10.3378
2419,1997-01-10,13.97,oid_10007696,2.0955
2419,1998-06-14,81.44,oid_10007697,39.0912
2420,1997-01-10,41.5,oid_10007698,16.185
2420,1997-03-27,29.33,oid_10007699,11.1454
2420,1998-01-08,79.93,oid_10007700,23.179700000000004
2420,1998-03-28,80.03,oid_10007701,42.4159
2421,1997-01-10,25.74,oid_10007702,5.6628
2422,1997-01-10,49.28,oid_10007703,30.553600000000003
2422,1997-05-05,121.22,oid_10007704,53.3368
2423,1997-01-22,151.03,oid_10007705,49.8399
2424,1997-01-10,28.53,oid_10007706,9.7002
2425,1997-01-10,24.54,oid_10007707,16.6872
2426,1997-01-10,25.26,oid_10007708,10.104
2427,1997-03-01,11.77,oid_10007709,3.4133
2427,1997-05-04,13.97,oid_10007710,6.845300000000001
2427,1997-05-19,10.77,oid_10007711,3.1233
2427,1997-06-15,42.31,oid_10007712,17.7702
2427,1997-07-31,42.31,oid_10007713,24.5398
2427,1997-10-26,80.94,oid_10007714,22.6632
2428,1997-01-10,17.7,oid_10007715,4.602
2429,1997-01-10,45.96,oid_10007716,21.6012
2429,1997-09-29,28.98,oid_10007717,13.3308
2429,1997-10-14,77.45,oid_10007718,20.9115
2429,1997-10-30,9.49,oid_10007719,2.3725
2429,1997-11-02,24.98,oid_10007720,7.244199999999999
2429,1997-11-03,19.49,oid_10007721,9.9399
2429,1997-11-09,38.47,oid_10007722,10.7716
2429,1997-12-24,57.47,oid_10007723,8.6205
2429,1998-01-16,36.47,oid_10007724,2.9176
2429,1998-01-25,36.48,oid_10007725,5.472
2429,1998-02-05,130.47,oid_10007726,39.141
2429,1998-03-13,26.99,oid_10007727,16.194
2429,1998-04-05,49.49,oid_10007728,6.4337
2429,1998-05-02,87.45,oid_10007729,37.6035
2429,1998-05-21,65.99,oid_10007730,30.3554
2429,1998-06-07,56.46,oid_10007731,13.5504
2430,1997-01-10,34.65,oid_10007732,6.236999999999999
2430,1997-02-08,40.11,oid_10007733,12.8352
2430,1997-04-06,56.85,oid_10007734,23.3085
2430,1997-07-27,63.47,oid_10007735,31.1003
2430,1997-08-13,39.3,oid_10007736,4.715999999999999
2430,1997-09-15,22.48,oid_10007737,5.8448
2430,1997-11-30,14.99,oid_10007738,3.8974
2430,1998-01-20,24.37,oid_10007739,12.916100000000002
2430,1998-04-21,36.47,oid_10007740,8.023399999999999
2431,1997-01-10,14.37,oid_10007741,2.874
2431,1997-01-24,4.79,oid_10007742,1.7723
2431,1997-02-17,11.77,oid_10007743,4.0018
2432,1997-01-10,116.39,oid_10007744,55.8672
2432,1997-03-30,100.97,oid_10007745,45.4365
2432,1997-05-11,58.85,oid_10007746,29.425
2432,1997-06-25,186.78,oid_10007747,31.7526
2432,1997-07-10,91.62,oid_10007748,30.2346
2432,1997-09-20,97.43,oid_10007749,37.9977
2432,1997-11-15,117.95,oid_10007750,34.2055
2432,1998-02-08,144.85,oid_10007751,56.4915
2432,1998-03-16,131.68,oid_10007752,31.6032
2432,1998-05-17,75.83,oid_10007753,37.1567
2432,1998-05-23,120.34,oid_10007754,19.2544
2432,1998-05-29,80.39,oid_10007755,23.3131
2433,1997-01-10,25.74,oid_10007756,9.781199999999998
2433,1997-01-26,15.76,oid_10007757,3.4672
2434,1997-01-11,18.76,oid_10007758,5.628000000000001
2434,1997-01-11,11.77,oid_10007759,5.414199999999999
2434,1997-03-08,14.96,oid_10007760,7.330400000000001
2434,1997-04-12,25.93,oid_10007761,2.3337
2434,1997-04-20,28.93,oid_10007762,2.0251
2434,1997-05-21,14.37,oid_10007763,8.9094
2434,1997-06-03,14.96,oid_10007764,4.0392
2434,1997-07-30,28.73,oid_10007765,14.9396
2434,1997-10-11,38.97,oid_10007766,14.4189
2434,1998-04-17,25.87,oid_10007767,9.5719
2435,1997-01-11,20.99,oid_10007768,0.0
2436,1997-01-10,20.37,oid_10007769,7.1295
2437,1997-01-10,41.69,oid_10007770,0.0
2437,1997-05-10,57.8,oid_10007771,24.276
2438,1997-01-10,102.45,oid_10007772,28.686
2438,1997-02-02,57.27,oid_10007773,16.035600000000002
2438,1997-03-04,60.68,oid_10007774,26.0924
2438,1997-03-12,14.9,oid_10007775,5.96
2438,1997-04-23,113.67,oid_10007776,39.7845
2438,1997-06-02,14.99,oid_10007777,7.9447
2438,1997-06-22,13.97,oid_10007778,4.889500000000001
2439,1997-01-10,14.99,oid_10007779,5.996
2440,1997-01-10,11.77,oid_10007780,3.7664
2441,1997-01-10,22.77,oid_10007781,3.1878
2441,1997-07-27,34.54,oid_10007782,14.5068
2442,1997-01-10,14.96,oid_10007783,10.6216
2443,1997-01-12,21.54,oid_10007784,12.4932
2443,1998-05-07,55.14,oid_10007785,31.9812
2444,1997-01-10,22.97,oid_10007786,8.9583
2445,1997-01-10,19.99,oid_10007787,6.596699999999999
2445,1997-07-27,14.96,oid_10007788,5.5352
2445,1997-08-01,13.97,oid_10007789,7.823200000000001
2445,1997-12-08,24.48,oid_10007790,5.1408000000000005
2446,1997-01-10,13.77,oid_10007791,1.2392999999999998
2447,1997-01-10,29.98,oid_10007792,18.2878
2447,1997-11-20,30.47,oid_10007793,17.3679
2448,1997-01-11,41.5,oid_10007794,13.28
2449,1997-01-11,80.25,oid_10007795,32.1
2449,1997-04-13,63.65,oid_10007796,29.9155
2449,1997-10-25,35.48,oid_10007797,13.1276
2449,1998-06-02,62.34,oid_10007798,27.4296
2450,1997-01-10,33.35,oid_10007799,21.6775
2450,1997-01-29,11.77,oid_10007800,2.7071
2450,1997-02-14,42.31,oid_10007801,4.231
2450,1997-03-16,69.25,oid_10007802,28.3925
2450,1997-04-02,13.97,oid_10007803,6.4262
2450,1997-09-24,51.96,oid_10007804,9.3528
2450,1997-11-20,89.43,oid_10007805,27.723300000000005
2451,1997-01-10,26.14,oid_10007806,5.750800000000001
2452,1997-01-10,43.7,oid_10007807,15.732
2453,1997-01-10,12.97,oid_10007808,3.6316
2454,1997-01-10,17.3,oid_10007809,6.747000000000001
2455,1997-01-10,14.96,oid_10007810,8.228000000000002
2455,1998-03-28,24.98,oid_10007811,10.9912
2456,1997-01-11,53.51,oid_10007812,20.8689
2456,1997-01-31,12.77,oid_10007813,6.385
2456,1997-11-14,15.49,oid_10007814,5.4215
2457,1997-01-10,13.97,oid_10007815,10.0584
2457,1997-01-28,25.74,oid_10007816,11.3256
2457,1997-02-26,37.9,oid_10007817,12.128
2457,1997-06-14,44.29,oid_10007818,7.9722
2457,1997-06-29,41.1,oid_10007819,16.851000000000003
2457,1998-04-18,25.98,oid_10007820,11.9508
